Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Petrol,Diesel,CNG
7750,76,5,1998,81930,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
6950,70,11,1998,81663,110,0,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7990,77,4,1998,80486,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
7250,78,3,1998,80000,110,1,0,1600,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6900,69,12,1998,79000,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7750,74,7,1998,78894,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7250,78,3,1998,78689,110,0,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8950,77,4,1998,78435,86,0,0,1300,3,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8500,71,10,1998,78260,110,0,0,1600,3,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7950,72,9,1998,78120,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
6950,77,4,1998,77000,86,0,0,1300,3,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8000,78,3,1998,77000,110,0,0,1600,3,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7950,75,6,1998,76382,110,1,0,1600,3,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0
8500,76,5,1998,76268,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7490,73,8,1998,76151,86,1,0,1300,3,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
8250,80,1,1998,76000,110,0,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
9250,71,10,1998,76000,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7950,72,9,1998,75840,86,0,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9500,77,4,1998,75799,110,1,0,1600,3,5,19,1050,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8950,72,9,1998,75525,110,1,0,1600,3,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
8450,78,3,1998,75323,86,1,0,1300,5,5,69,1050,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7995,79,2,1998,75322,110,1,0,1600,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8750,78,3,1998,75226,110,0,0,1600,4,5,69,1035,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5950,71,10,1998,75085,86,0,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8500,73,8,1998,75000,110,0,0,1600,5,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8950,69,12,1998,75000,86,1,0,1300,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8750,69,12,1998,75000,86,1,0,1300,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0
7600,78,3,1998,74926,110,1,0,1600,5,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7145,80,1,1998,74785,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
8450,69,12,1998,74573,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5950,75,6,1998,74567,86,1,0,1300,3,5,19,1015,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9000,80,1,1998,74196,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0
7250,80,1,1998,74151,110,1,0,1600,3,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7400,75,6,1998,74096,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0
8800,79,2,1998,74093,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7750,71,10,1998,74000,110,0,0,1600,3,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7500,75,6,1998,74000,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8450,78,3,1998,73638,86,1,1,1300,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7400,75,6,1998,73460,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
7500,80,1,1998,73200,110,1,0,1600,5,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
8950,76,5,1998,73116,110,1,0,1600,5,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,70,11,1998,73014,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
7950,77,4,1998,72703,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,79,2,1998,72328,110,1,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
7950,78,3,1998,72222,110,1,0,1600,5,5,85,1070,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8950,71,10,1998,72128,107,1,1,1600,5,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
7750,78,3,1998,72090,110,1,0,1600,5,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
8250,78,3,1998,72000,110,1,0,1600,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7950,78,3,1998,72000,110,0,0,1600,3,5,85,1055,1,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
7750,77,4,1998,71900,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8500,77,4,1998,71825,110,0,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
6950,80,1,1998,71740,110,1,0,1600,5,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
7500,80,1,1998,71500,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7750,79,2,1998,71359,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5950,79,2,1998,71263,86,0,0,1300,3,5,69,1015,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7500,78,3,1998,71186,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,72,9,1998,71054,86,0,1,1300,3,5,69,1045,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7950,76,5,1998,71000,110,1,0,1600,3,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6900,80,1,1998,70939,110,1,1,1600,5,5,85,1100,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7450,77,4,1998,70932,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
8500,80,1,1998,70597,107,1,1,1600,3,5,85,1080,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
7500,73,8,1998,70482,110,1,0,1600,5,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8750,77,4,1998,70124,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
7500,76,5,1998,70039,110,1,0,1600,3,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
9950,80,1,1998,69904,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7950,75,6,1998,69388,86,0,0,1300,3,5,69,1010,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9950,75,6,1998,69320,110,1,0,1600,5,5,85,1070,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
9250,78,3,1998,69000,110,1,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
9250,73,8,1998,68988,86,1,0,1300,5,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9950,79,2,1998,68945,110,1,0,1600,5,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
5950,74,7,1998,68285,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
7995,76,5,1998,68000,110,1,0,1600,5,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
8950,70,11,1998,68000,86,1,1,1300,3,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7450,75,6,1998,67451,86,1,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8250,76,5,1998,67266,86,1,0,1300,5,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0
8500,78,3,1998,67255,110,0,0,1600,5,5,85,1085,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8500,70,11,1998,67100,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
9400,69,12,1998,67092,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
7250,80,1,1998,66880,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8950,79,2,1998,66855,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9450,80,1,1998,66843,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8500,74,7,1998,66718,110,1,0,1600,3,5,69,1050,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6750,80,1,1998,66168,86,1,0,1300,3,5,69,1015,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7400,80,1,1998,65950,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,78,3,1998,65500,86,1,0,1300,3,5,69,1015,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6900,80,1,1998,65307,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
7750,79,2,1998,65254,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
8950,71,10,1998,65021,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
6950,75,6,1998,65006,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
8495,77,4,1998,64280,110,0,0,1600,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10000,75,6,1998,64000,107,0,1,1600,3,5,85,1085,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
6999,71,10,1998,64000,110,1,0,1600,5,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8950,80,1,1998,64000,110,0,0,1600,3,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8500,79,2,1998,63918,110,0,0,1600,4,5,69,1035,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8750,75,6,1998,63634,110,1,0,1600,4,5,69,1035,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
7499,80,1,1998,63500,110,1,0,1600,3,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
9000,80,1,1998,63266,110,1,0,1600,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8950,77,4,1998,62595,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6950,80,1,1998,62581,110,0,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8500,77,4,1998,62285,110,1,0,1600,5,5,85,1075,1,1,3,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8450,77,4,1998,61906,86,1,1,1300,5,5,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
8950,74,7,1998,61700,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8250,77,4,1998,61648,110,1,0,1600,5,5,85,1070,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
7950,75,6,1998,61626,86,0,0,1300,5,5,69,1035,0,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7450,70,11,1998,61510,110,0,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9000,79,2,1998,61165,107,1,1,1600,3,5,85,1080,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7150,70,11,1998,61000,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7750,76,5,1998,60833,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5845,70,11,1998,60600,86,0,0,1300,3,5,85,1060,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8500,72,9,1998,60483,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8250,80,1,1998,60476,110,1,0,1600,5,5,19,1114,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
9450,79,2,1998,60142,110,0,0,1600,3,5,69,1050,1,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6750,69,12,1998,60050,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8400,77,4,1998,60000,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0
7900,76,5,1998,60000,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,76,5,1998,59815,110,1,0,1587,3,5,85,1055,0,0,6,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
8750,80,1,1998,59326,110,1,0,1600,5,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9900,73,8,1998,59240,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0
6495,71,10,1998,59164,110,0,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8250,70,11,1998,59017,107,1,1,1600,3,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
6900,69,12,1998,58952,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0
7500,74,7,1998,58454,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
7950,75,6,1998,58341,86,1,1,1300,4,5,69,1030,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
8250,80,1,1998,58267,110,1,0,1600,5,5,85,1070,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
8950,80,1,1998,58000,110,0,0,1600,3,5,85,1055,0,0,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
9750,70,11,1998,57829,110,0,0,1600,3,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
8250,80,1,1998,57787,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8900,78,3,1998,57628,110,0,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8950,75,6,1998,57537,86,1,0,1300,5,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6750,76,5,1998,57263,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
7950,75,6,1998,57144,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
8600,69,12,1998,57096,86,1,0,1300,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
7750,80,1,1998,57000,86,0,0,1300,4,5,69,1000,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7800,73,8,1998,56566,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
8750,73,8,1998,56307,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
9500,79,2,1998,56214,86,0,0,1300,3,5,69,1015,0,0,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7750,74,7,1998,56132,110,0,0,1600,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9950,79,2,1998,55425,110,0,0,1600,5,5,85,1075,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7750,77,4,1998,54439,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
5950,69,12,1998,53809,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10950,76,5,1998,53133,110,1,0,1600,5,5,85,1070,1,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9450,77,4,1998,52900,110,1,0,1600,4,5,19,1075,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8250,80,1,1998,52700,110,0,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
9750,69,12,1998,52320,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7450,78,3,1998,52287,110,0,0,1600,5,5,19,1114,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8750,75,6,1998,52000,110,0,0,1600,5,5,19,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
8750,69,12,1998,52000,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8500,73,8,1998,52000,110,1,1,1600,4,5,85,1065,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
8950,70,11,1998,51874,86,0,0,1300,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7500,79,2,1998,49827,86,1,0,1300,5,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7250,69,12,1998,49640,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
7450,80,1,1998,49580,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8750,76,5,1998,49170,86,0,0,1300,3,5,69,1045,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9800,77,4,1998,48838,110,0,0,1600,3,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
7500,71,10,1998,48576,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,75,6,1998,48400,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
8950,74,7,1998,48242,86,1,0,1300,5,5,69,1035,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7450,70,11,1998,47955,110,1,0,1600,5,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8950,71,10,1998,47633,110,1,0,1600,5,5,85,1075,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10500,78,3,1998,47400,86,1,0,1300,5,5,69,1040,1,1,3,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0
7000,73,8,1998,47360,86,0,0,1300,3,5,69,1010,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8500,77,4,1998,45507,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
7750,76,5,1998,45410,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,70,11,1998,44850,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
8250,69,12,1998,44826,110,0,0,1600,5,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
9250,80,1,1998,44444,110,1,0,1600,3,5,69,1050,1,1,3,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0
7900,75,6,1998,43720,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
8500,78,3,1998,43622,86,1,0,1300,4,5,69,1000,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7950,76,5,1998,43532,110,0,0,1600,5,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9950,69,12,1998,42800,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8750,74,7,1998,42317,107,1,1,1600,5,5,85,1100,1,1,3,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
7500,80,1,1998,42186,110,1,0,1600,3,5,69,1050,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
6950,72,9,1998,42000,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,79,2,1998,40093,110,0,0,1600,5,5,19,1114,0,1,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
8750,79,2,1998,39800,107,0,1,1600,3,5,85,1080,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7750,73,8,1998,39168,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8450,75,6,1998,38945,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
8150,76,5,1998,36537,110,0,1,1600,4,5,85,1075,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
